Year,Month,Day,Validity,Cause,Eq Magnitude,Country,Location,Latitude,Longitude,Max Water Height (m),Tsm Magnitude (Iida),Tsunami,ECountry,ELocation
2007.0,8.0,2.0,4.0,1.0,6.2,RUSSIA,TATAR STRAIT,47.116,141.798,3.2,0.6,1,62,457
2007.0,8.0,2.0,4.0,1.0,6.7,USA,"ALEUTIAN ISLANDS, AK",51.307,-179.971,0.03,0.6,1,78,6
2007.0,8.0,15.0,4.0,1.0,8.0,PERU,S. PERU,-13.386,-76.603,10.05,0.6,1,59,381
2007.0,9.0,2.0,4.0,1.0,7.2,SOLOMON ISLANDS,SANTA CRUZ ISLANDS,-11.61,165.762,0.05,0.6,1,66,399
2007.0,9.0,12.0,4.0,1.0,8.4,INDONESIA,SUMATRA,-4.438,101.367,5.0,0.6,1,36,439
2007.0,9.0,30.0,4.0,1.0,7.4,NEW ZEALAND,AUCKLAND ISLANDS,-49.418,163.954,0.35,0.6,1,53,24
2007.0,11.0,14.0,4.0,1.0,7.7,CHILE,NORTHERN CHILE,-22.247,-69.89,0.28,0.6,1,10,299
2007.0,12.0,4.0,4.0,8.0,7.2,CANADA,"CHEHALIS LAKE, CHILLIWACK",49.475,-121.847,38.0,0.6,1,9,71
2007.0,12.0,9.0,4.0,1.0,7.8,KERMADEC ISLANDS,KERMADEC ISLANDS,-25.996,-177.514,0.03,0.6,1,44,197
2008.0,2.0,25.0,4.0,1.0,6.5,INDONESIA,SUMATRA,-2.486,99.972,0.12,0.6,1,36,439
2008.0,4.0,9.0,4.0,1.0,7.3,NEW CALEDONIA,LOYALTY ISLANDS,-20.071,168.892,0.16,0.6,1,52,232
2008.0,5.0,4.0,3.0,9.0,7.2,SOUTH KOREA,YELLOW SEA,,,1.3,0.6,0,68,495
2008.0,7.0,19.0,4.0,1.0,6.9,JAPAN,OFF EAST COAST OF HONSHU ISLAND,37.552,142.214,0.2,0.6,1,41,322
2008.0,8.0,8.0,4.0,6.0,7.2,USA,"KASATOCHI VOLCANO, ALEUTIAN IS, AK",52.18,-175.5,0.19,0.6,1,78,190
2008.0,8.0,20.0,3.0,0.0,7.2,SOUTH AFRICA,SOUTHERN ATLANTIC OCEAN,-28.5,13.2,2.55,0.6,0,67,431
2008.0,9.0,11.0,4.0,1.0,6.8,JAPAN,HOKKAIDO ISLAND,41.892,143.754,0.09,0.6,1,41,159
2008.0,10.0,28.0,3.0,9.0,7.2,USA,MAINE,43.8,-69.7,3.6,0.6,0,78,238
2008.0,11.0,16.0,4.0,1.0,7.3,INDONESIA,SULAWESI,1.271,122.091,0.13,0.6,1,36,436
2009.0,1.0,3.0,4.0,1.0,7.6,INDONESIA,NEAR NORTH COAST,-0.414,132.885,0.39,0.6,1,36,280
2009.0,1.0,3.0,3.0,1.0,7.3,INDONESIA,NEAR NORTH COAST,-0.691,133.305,0.92,0.6,0,36,280
2009.0,1.0,15.0,4.0,1.0,7.4,RUSSIA,KAMCHATKA,46.857,155.154,0.11,0.6,1,62,184
2009.0,2.0,11.0,4.0,1.0,7.2,INDONESIA,CELEBES SEA,3.884,126.397,0.13,0.6,1,36,62
2009.0,2.0,24.0,4.0,9.0,7.2,EAST CHINA SEA,E. CHINA SEA-S.JAPAN,,,1.45,0.6,1,18,101
2009.0,3.0,19.0,4.0,1.0,7.6,TONGA,TONGA,-23.046,-174.659,0.15,0.6,1,73,466
2009.0,5.0,28.0,4.0,1.0,7.3,HONDURAS,OFF COAST OF HONDURAS,16.72,-86.236,4.0,0.6,1,33,318
2009.0,7.0,1.0,4.0,1.0,6.4,GREECE,CRETE,34.164,25.471,0.3,0.6,1,27,86
2009.0,7.0,15.0,4.0,1.0,7.8,NEW ZEALAND,OFF WEST COAST OF SOUTH ISLAND,-45.762,166.562,0.47,0.6,1,53,335
2009.0,8.0,10.0,3.0,1.0,7.5,INDIA,ANDAMAN ISLANDS,14.099,92.888,0.01,0.6,0,35,13
2009.0,8.0,10.0,4.0,1.0,6.4,JAPAN,HONSHU: S COAST,34.743,138.264,0.6,0.6,1,41,162
2009.0,8.0,16.0,4.0,1.0,6.7,INDONESIA,SUMATRA,-1.479,99.49,0.18,0.6,1,36,439
2009.0,9.0,2.0,4.0,1.0,7.0,INDONESIA,JAVA SEA,-7.782,107.297,0.4,0.6,1,36,182
2009.0,9.0,29.0,4.0,1.0,8.1,SAMOA,SAMOA ISLANDS,-15.489,-172.095,22.35,0.6,1,64,387
2009.0,9.0,30.0,4.0,1.0,7.5,INDONESIA,SUMATRA,-0.72,99.867,0.27,0.6,1,36,439
2009.0,10.0,7.0,4.0,1.0,7.6,VANUATU,VANUATU ISLANDS,-13.006,166.51,0.29,0.6,1,80,477
2010.0,1.0,3.0,4.0,1.0,6.6,SOLOMON ISLANDS,SOLOMON ISLANDS,-8.743,157.477,0.01,0.6,1,66,417
2010.0,1.0,3.0,4.0,1.0,7.1,SOLOMON ISLANDS,SOLOMON ISLANDS,-8.799,157.346,7.52,0.6,1,66,417
2010.0,1.0,5.0,4.0,1.0,6.8,SOLOMON ISLANDS,SOLOMON ISLANDS,-9.019,157.551,0.03,0.6,1,66,417
2010.0,1.0,12.0,4.0,3.0,7.0,HAITI,HAITI & DOMINICAN REPUBLIC,18.457,-72.533,3.21,0.6,1,32,152
2010.0,2.0,26.0,3.0,1.0,7.0,JAPAN,RYUKYU ISLANDS,25.93,128.425,0.1,0.6,0,41,373
2010.0,2.0,27.0,4.0,1.0,8.8,CHILE,CENTRAL CHILE,-36.122,-72.898,29.0,0.6,1,10,64
2010.0,3.0,11.0,4.0,1.0,6.9,CHILE,CENTRAL CHILE,-34.29,-71.891,0.14,0.6,1,10,64
2010.0,4.0,6.0,4.0,1.0,7.8,INDONESIA,SUMATRA,2.383,97.048,0.44,0.6,1,36,439
2010.0,5.0,29.0,4.0,6.0,7.2,USA TERRITORY,"SOUTH OF SARIGAN IS, N. MARIANA IS",16.708,145.97,0.04,0.6,1,79,430
2010.0,6.0,12.0,4.0,1.0,7.5,INDIA,LITTLE NICOBAR ISLAND,7.881,91.936,0.03,0.6,1,35,225
2010.0,8.0,10.0,4.0,1.0,7.2,VANUATU,VANUATU ISLANDS,-17.541,168.069,0.23,0.6,1,80,477
2010.0,8.0,13.0,4.0,1.0,6.9,USA TERRITORY,"GUAM, MARIANA ISLANDS",12.484,141.476,0.07,0.6,1,79,139
2010.0,10.0,25.0,4.0,1.0,7.8,INDONESIA,SUMATRA,-3.487,100.082,16.9,0.6,1,36,439
2010.0,12.0,21.0,4.0,1.0,7.4,JAPAN,BONIN ISLANDS,26.901,143.698,0.13,0.6,1,41,46
2010.0,12.0,25.0,4.0,1.0,7.3,VANUATU,VANUATU ISLANDS,-19.702,167.947,4.1,0.6,1,80,477
2011.0,1.0,9.0,4.0,1.0,6.5,VANUATU,VANUATU ISLANDS,-19.157,168.311,0.03,0.6,1,80,477
2011.0,2.0,11.0,4.0,1.0,6.8,CHILE,CENTRAL CHILE,-36.474,-73.125,0.15,0.6,1,10,64
2011.0,2.0,17.0,4.0,8.0,7.2,NORWAY,SVALBARD,78.37,16.62,0.3,0.6,1,55,441
2011.0,3.0,9.0,4.0,1.0,7.5,JAPAN,HONSHU ISLAND,38.435,142.842,0.6,0.6,1,41,161
2011.0,3.0,11.0,4.0,1.0,9.1,JAPAN,HONSHU ISLAND,38.297,142.372,39.26,0.6,1,41,161
2011.0,4.0,7.0,4.0,1.0,7.1,JAPAN,E. COAST HONSHU ISLAND,38.276,141.588,0.08,0.6,1,41,102
2011.0,5.0,10.0,4.0,1.0,6.8,NEW CALEDONIA,LOYALTY ISLANDS,-20.244,168.226,0.03,0.6,1,52,232
2011.0,6.0,24.0,4.0,1.0,7.3,USA,"ATKA, ALEUTIAN ISLANDS, AK",52.05,-171.836,0.1,0.6,1,78,23
2011.0,7.0,6.0,4.0,1.0,7.6,NEW ZEALAND,KERMADEC ISLANDS,-29.539,-176.34,1.2,0.6,1,53,197
2011.0,7.0,10.0,4.0,1.0,7.0,JAPAN,OFF EAST COAST OF HONSHU ISLAND,38.034,143.264,0.09,0.6,1,41,322
2011.0,7.0,30.0,3.0,8.0,7.2,NORWAY,"LYSEFJOREN, WESTERN NORWAY",59.05,6.64,1.5,0.6,0,55,234
2011.0,8.0,6.0,3.0,8.0,7.2,NORWAY,"LYSEFJOREN, WESTERN NORWAY",59.05,6.64,0.92,0.6,0,55,234
2011.0,8.0,20.0,4.0,1.0,7.1,VANUATU,VANUATU ISLANDS,-18.365,168.143,0.19,0.6,1,80,477
2011.0,8.0,20.0,4.0,1.0,7.0,VANUATU,VANUATU ISLANDS,-18.311,168.218,0.15,0.6,1,80,477
2011.0,9.0,2.0,4.0,1.0,6.8,USA,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",52.171,-171.708,0.06,0.6,1,78,130
2011.0,10.0,21.0,4.0,1.0,7.4,NEW ZEALAND,KERMADEC ISLANDS,-28.993,-176.238,0.14,0.6,1,53,197
2012.0,2.0,2.0,4.0,1.0,7.0,VANUATU,VANUATU ISLANDS,-17.827,167.133,0.08,0.6,1,80,477
2012.0,3.0,9.0,4.0,1.0,6.7,VANUATU,OFF EAST COAST OF VANUATU,-19.125,169.613,0.05,0.6,1,80,324
2012.0,3.0,14.0,4.0,1.0,6.9,JAPAN,HOKKAIDO ISLAND,40.887,144.944,0.2,0.6,1,41,159
2012.0,3.0,20.0,4.0,1.0,7.4,MEXICO,S. MEXICO,16.493,-98.231,0.2,0.6,1,46,379
2012.0,4.0,11.0,4.0,1.0,8.6,INDONESIA,OFF W. COAST OF N SUMATRA,2.327,93.063,1.08,0.6,1,36,333
2012.0,4.0,11.0,4.0,1.0,8.2,INDONESIA,OFF W. COAST OF N SUMATRA,0.802,92.463,0.92,0.6,1,36,333
2012.0,4.0,14.0,4.0,1.0,6.3,VANUATU,VANUATU ISLANDS,-18.972,168.741,0.92,0.6,1,80,477
2012.0,7.0,15.0,4.0,8.0,7.2,GREENLAND,"ILULISSAT ICEFJORD, GREENLAND",69.2,-51.3,0.92,0.6,1,28,167
2012.0,8.0,27.0,4.0,1.0,7.3,EL SALVADOR,EL SALVADOR-NICARAGUA,12.139,-88.59,6.3,0.6,1,21,121
2012.0,8.0,31.0,4.0,1.0,7.6,PHILIPPINES,PHILIPPINE ISLANDS,10.811,126.638,0.15,0.6,1,60,344
2012.0,9.0,5.0,4.0,1.0,7.6,COSTA RICA,COSTA RICA,10.085,-85.315,0.16,0.6,1,13,83
2012.0,10.0,28.0,4.0,1.0,7.7,CANADA,BRITISH COLUMBIA,52.788,-132.101,12.98,0.6,1,9,49
2012.0,11.0,7.0,4.0,1.0,7.3,GUATEMALA,GUATEMALA,13.988,-91.895,0.35,0.6,1,31,141
2012.0,12.0,7.0,4.0,1.0,7.2,JAPAN,OFF EAST COAST OF HONSHU ISLAND,37.89,143.949,1.0,0.6,1,41,322
2013.0,1.0,5.0,4.0,1.0,7.5,USA,"SE. ALASKA, AK",55.393,-134.652,1.5,0.6,1,78,404
2013.0,2.0,6.0,4.0,1.0,7.9,SOLOMON ISLANDS,SANTA CRUZ ISLANDS,-10.766,165.114,11.0,0.6,1,66,399
2013.0,2.0,8.0,4.0,1.0,7.0,SOLOMON ISLANDS,SANTA CRUZ ISLANDS,-10.928,166.018,0.09,0.6,1,66,399
2013.0,4.0,22.0,3.0,1.0,6.0,MEXICO,MEXICO,18.081,-102.182,0.13,0.6,0,46,253
2013.0,6.0,13.0,4.0,9.0,7.2,USA,NORTHWEST ATLANTIC OCEAN,,,1.8,0.6,1,78,302
2013.0,6.0,15.0,3.0,1.0,6.2,GREECE,CRETE,34.4,25.02,0.01,0.6,0,27,86
2013.0,7.0,21.0,4.0,1.0,6.5,NEW ZEALAND,COOK STRAIT,-41.704,174.337,0.07,0.6,1,53,79
2013.0,8.0,16.0,4.0,1.0,6.5,NEW ZEALAND,WELLINGTON,-41.734,174.152,0.08,0.6,1,53,487
2013.0,9.0,24.0,4.0,3.0,7.7,PAKISTAN,OFF COAST GWADAR,25.18,62.26,0.57,0.6,1,56,316
2013.0,10.0,12.0,4.0,1.0,6.6,GREECE,CRETE,35.514,23.252,0.01,0.6,1,27,86
2013.0,10.0,25.0,4.0,1.0,7.1,JAPAN,E. COAST HONSHU ISLAND,37.156,144.661,0.4,0.6,1,41,102
2013.0,11.0,17.0,4.0,1.0,7.7,ANTARCTICA,SCOTIA SEA,-60.274,-46.401,0.15,0.6,1,2,402
2014.0,3.0,16.0,4.0,1.0,6.7,CHILE,NORTHERN CHILE,-19.981,-70.702,0.26,0.6,1,10,299
2014.0,4.0,1.0,4.0,1.0,8.2,CHILE,NORTHERN CHILE,-19.61,-70.769,4.63,0.6,1,10,299
2014.0,4.0,3.0,4.0,1.0,7.7,CHILE,NORTHERN CHILE,-20.571,-70.493,0.74,0.6,1,10,299
2014.0,4.0,12.0,4.0,1.0,7.6,SOLOMON ISLANDS,SOLOMON ISLANDS,-11.27,162.148,0.05,0.6,1,66,417
2014.0,4.0,13.0,4.0,1.0,7.4,SOLOMON ISLANDS,SOLOMON ISLANDS,-11.463,162.051,0.16,0.6,1,66,417
2014.0,4.0,18.0,4.0,1.0,7.2,MEXICO,S. MEXICO,17.397,-100.972,0.43,0.6,1,46,379
2014.0,4.0,19.0,4.0,1.0,7.5,PAPUA NEW GUINEA,SOLOMON SEA,-6.755,155.024,0.11,0.6,1,58,418
2014.0,5.0,24.0,4.0,1.0,6.9,GREECE,NORTH AEGEAN SEA,40.289,25.389,0.16,0.6,1,27,289
2014.0,6.0,23.0,4.0,1.0,6.9,NEW ZEALAND,"S OF RAOUL ISLAND, KERMADEC ISLANDS",-29.977,-177.725,0.13,0.6,1,53,375
2014.0,6.0,23.0,4.0,1.0,7.9,USA,"ALEUTIAN ISLANDS, AK",51.849,178.735,0.17,0.6,1,78,6
2014.0,6.0,23.0,4.0,9.0,7.2,SPAIN,MEDITERRANEAN AND BLACK SEAS,,,2.5,0.6,1,69,250
2014.0,6.0,27.0,4.0,8.0,7.2,UKRAINE,ODESSA,46.32,30.67,2.0,0.6,1,77,313
2014.0,7.0,2.0,4.0,8.0,7.2,GREENLAND,"ILULISSAT ICEFJORD, GREENLAND",69.8,-50.217,10.0,0.6,1,28,167
2014.0,7.0,11.0,4.0,1.0,6.5,JAPAN,SANRIKU,37.005,142.453,0.2,0.6,1,41,396
2014.0,7.0,25.0,4.0,1.0,6.0,USA,"PALMA BAY, AK",58.335,-136.971,0.08,0.6,1,78,339
2014.0,10.0,9.0,4.0,1.0,7.0,CHILE,EASTER ISLAND REGION,-32.108,-110.811,0.47,0.6,1,10,112
2014.0,10.0,14.0,4.0,1.0,7.3,EL SALVADOR,GULF OF FONSECA,12.526,-88.123,0.02,0.6,1,21,146
2014.0,11.0,15.0,3.0,1.0,7.1,INDONESIA,N. MOLUCCAS ISLANDS,1.893,126.522,0.09,0.6,0,36,273
2015.0,2.0,16.0,4.0,1.0,6.7,JAPAN,HONSHU,39.856,142.881,0.27,0.6,1,41,160
2015.0,2.0,19.0,4.0,1.0,6.4,VANUATU,VANUATU ISLANDS,-16.431,168.148,8.0,0.6,1,80,477
2015.0,3.0,29.0,4.0,1.0,7.5,PAPUA NEW GUINEA,BISMARCK SEA,-4.729,152.562,0.5,0.6,1,58,41
2015.0,5.0,2.0,3.0,1.0,5.7,JAPAN,S. OF HONSHU ISLAND,31.529,140.213,0.6,0.6,0,41,380
2015.0,5.0,5.0,3.0,1.0,7.5,PAPUA NEW GUINEA,NEW BRITAIN,-5.462,151.875,1.0,0.6,0,58,282
2015.0,5.0,10.0,4.0,8.0,7.2,NORWAY,NORTHERN NORWAY,69.8,20.92,0.92,0.6,1,55,301
2015.0,7.0,1.0,3.0,9.0,7.2,SCOTLAND,NORTH SEA,,,0.18,0.6,0,65,294
2015.0,7.0,10.0,4.0,1.0,6.7,SOLOMON ISLANDS,SOLOMON ISLANDS,-9.307,158.403,0.01,0.6,1,66,417
2015.0,7.0,18.0,4.0,1.0,7.0,SOLOMON ISLANDS,SANTA CRUZ ISLANDS,-10.401,165.141,0.09,0.6,1,66,399
2015.0,7.0,27.0,4.0,1.0,6.9,USA,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",52.376,-169.446,0.08,0.6,1,78,130
2015.0,9.0,16.0,4.0,1.0,8.3,CHILE,CENTRAL CHILE,-31.573,-71.674,13.6,8.4,1,10,64
2015.0,10.0,18.0,4.0,8.0,7.2,USA,"ICY BAY, AK",60.08,-141.3,193.0,0.6,1,78,166
2015.0,11.0,11.0,4.0,1.0,6.9,CHILE,CENTRAL CHILE,-29.507,-72.007,0.55,0.6,1,10,64
2015.0,11.0,13.0,4.0,1.0,6.7,JAPAN,JAPAN,31.001,128.873,0.3,0.6,1,41,178
2015.0,11.0,17.0,4.0,3.0,6.5,GREECE,IONIAN SEA,38.67,20.6,0.15,0.6,1,27,171
2015.0,11.0,18.0,4.0,1.0,6.8,SOLOMON ISLANDS,SOLOMON ISLANDS,-8.899,158.422,0.1,0.6,1,66,417
2016.0,1.0,25.0,4.0,1.0,6.3,MOROCCO,MOROCCO,35.649,-3.682,0.02,0.6,1,49,264
2016.0,3.0,2.0,4.0,1.0,7.8,INDONESIA,SW. SUMATRA,-4.952,94.33,0.21,0.6,1,36,446
2016.0,4.0,16.0,4.0,1.0,7.8,ECUADOR,OFF COAST,0.382,-79.922,0.6,0.6,1,19,315
2016.0,4.0,28.0,3.0,1.0,7.0,VANUATU,VANUATU ISLANDS,-16.043,167.379,0.02,0.6,0,80,477
2016.0,8.0,12.0,4.0,1.0,7.2,NEW CALEDONIA,LOYALTY ISLANDS,-22.477,173.117,0.19,0.6,1,52,232
2016.0,8.0,19.0,3.0,1.0,7.4,UK TERRITORY,SOUTHERN ATLANTIC OCEAN,-55.285,-31.877,0.1,0.6,0,76,431
2016.0,8.0,20.0,4.0,1.0,6.0,JAPAN,SANRIKU,40.394,143.68,0.01,0.6,1,41,396
2016.0,9.0,1.0,4.0,1.0,7.0,NEW ZEALAND,GISBORNE,-37.359,179.146,0.21,0.6,1,53,133
2016.0,11.0,13.0,4.0,1.0,7.8,NEW ZEALAND,OFF EAST COAST OF SOUTH ISLAND,-42.737,173.054,6.9,0.6,1,53,323
2016.0,11.0,21.0,4.0,1.0,6.9,JAPAN,E. COAST HONSHU ISLAND,37.393,141.387,1.44,0.6,1,41,102
2016.0,11.0,24.0,4.0,1.0,6.9,NICARAGUA,NICARAGUA,11.91,-88.897,0.08,0.6,1,54,286
2016.0,12.0,8.0,4.0,1.0,7.8,SOLOMON ISLANDS,SOLOMON ISLANDS,-10.681,161.327,0.43,0.6,1,66,417
2016.0,12.0,9.0,4.0,1.0,6.9,SOLOMON ISLANDS,SOLOMON ISLANDS,-10.749,161.132,0.05,0.6,1,66,417
2016.0,12.0,17.0,4.0,1.0,7.9,PAPUA NEW GUINEA,SOLOMON SEA,-4.505,153.522,0.08,0.6,1,58,418
2016.0,12.0,25.0,4.0,1.0,7.6,CHILE,SOUTHERN CHILE,-43.406,-73.941,0.44,0.6,1,10,432
2017.0,1.0,3.0,4.0,1.0,6.9,FIJI,FIJI ISLANDS,-19.373,176.052,0.01,0.6,1,23,126
2017.0,1.0,22.0,4.0,1.0,7.9,PAPUA NEW GUINEA,BOUGAINVILLE ISLAND,-6.246,155.172,0.04,0.6,1,58,48
2017.0,3.0,19.0,4.0,9.0,7.2,IRAN,PERSIAN GULF,27.835,51.94,3.0,0.6,1,37,342
2017.0,4.0,24.0,4.0,1.0,6.9,CHILE,CENTRAL CHILE,-33.038,-72.062,0.16,0.6,1,10,64
2017.0,4.0,28.0,4.0,1.0,6.9,PHILIPPINES,"SOCCSKSARGEN, PHILIPPINES",5.504,125.066,0.2,0.6,1,60,416
2017.0,5.0,1.0,4.0,1.0,6.2,USA,"SKAGWAY, AK",59.852,-136.677,0.06,0.6,1,78,415
2017.0,5.0,29.0,3.0,9.0,7.2,NETHERLANDS,NORTH SEA,,,2.0,0.6,0,51,294
2017.0,6.0,12.0,4.0,1.0,6.3,GREECE,LESBOS,38.93,26.365,0.4,0.6,1,27,218
2017.0,6.0,17.0,4.0,8.0,7.2,GREENLAND,"KARRAT FJORD, GREENLAND",71.813,-52.569,90.0,0.6,1,28,188
2017.0,7.0,17.0,4.0,1.0,7.7,RUSSIA,BERING ISLAND,54.443,168.857,0.1,0.6,1,62,39
2017.0,7.0,19.0,4.0,8.0,7.2,COLOMBIA,OFF THE COAST NEAR SANTA MARTA,11.0,-74.3,8.0,0.6,1,12,332
2017.0,7.0,20.0,4.0,1.0,6.6,TURKEY,GULF OF GÖKOVA,36.929,27.414,1.9,0.6,1,75,147
2017.0,9.0,8.0,4.0,1.0,8.2,MEXICO,S. MEXICO,14.761,-94.103,2.7,0.6,1,46,379
2017.0,10.0,31.0,4.0,1.0,6.7,NEW CALEDONIA,LOYALTY ISLANDS,-21.697,169.149,0.15,0.6,1,52,232
2017.0,11.0,1.0,4.0,1.0,6.6,NEW CALEDONIA,LOYALTY ISLANDS,-21.648,168.859,0.1,0.6,1,52,232
2017.0,11.0,19.0,4.0,1.0,6.3,NEW CALEDONIA,LOYALTY ISLANDS,-21.638,168.673,0.05,0.6,1,52,232
2017.0,11.0,19.0,4.0,1.0,6.6,NEW CALEDONIA,LOYALTY ISLANDS,-21.503,168.598,0.08,0.6,1,52,232
2017.0,11.0,19.0,4.0,1.0,7.0,NEW CALEDONIA,LOYALTY ISLANDS,-21.325,168.672,0.37,0.6,1,52,232
2017.0,12.0,8.0,3.0,0.0,7.2,KERMADEC ISLANDS,KERMADEC ISLANDS,-30.0,-179.0,0.5,0.6,0,44,197
2018.0,1.0,10.0,4.0,1.0,7.5,HONDURAS,OFF COAST OF HONDURAS,17.483,-83.52,0.4,0.6,1,33,318
2018.0,1.0,14.0,4.0,1.0,7.1,PERU,S. PERU,-15.982,-74.512,0.15,0.6,1,59,381
2018.0,1.0,23.0,4.0,1.0,7.9,USA,"KODIAK ISLAND, AK",56.004,-149.166,0.25,0.6,1,78,204
2018.0,2.0,9.0,4.0,6.0,7.2,PAPUA NEW GUINEA,"KADOVAR ISLAND, PAPUA NEW GUINEA",-3.608,144.588,1.0,0.6,1,58,183
2018.0,5.0,4.0,4.0,4.0,6.9,USA,HAWAII,19.313,-154.998,0.4,0.6,1,78,156
2018.0,5.0,6.0,4.0,1.0,5.4,JAPAN,S. OF HONSHU ISLAND,31.444,140.193,0.15,0.6,1,41,380
2018.0,5.0,15.0,4.0,9.0,7.2,USA,NORTHEAST U.S.A.,,,0.22,0.6,1,78,296
2018.0,7.0,16.0,3.0,9.0,7.2,SPAIN,BALEARIC ISLANDS,,,0.75,0.6,0,69,29
2018.0,7.0,28.0,3.0,1.0,6.4,INDONESIA,BALI SEA,-8.24,116.508,2.5,0.6,0,36,30
2018.0,8.0,5.0,4.0,1.0,6.9,INDONESIA,BALI SEA,-8.258,116.438,2.0,0.6,1,36,30
2018.0,8.0,19.0,4.0,1.0,8.2,FIJI,FIJI ISLANDS,-18.113,-178.153,0.92,0.6,1,23,126
2018.0,8.0,19.0,3.0,1.0,6.3,INDONESIA,BALI SEA,-8.337,116.599,0.92,0.6,0,36,30
2018.0,8.0,29.0,4.0,1.0,7.1,NEW CALEDONIA,LOYALTY ISLANDS,-22.03,170.126,0.27,0.6,1,52,232
2018.0,9.0,28.0,4.0,3.0,7.5,INDONESIA,SULAWESI,-0.256,119.846,10.73,0.6,1,36,436
2018.0,10.0,16.0,4.0,1.0,6.5,NEW CALEDONIA,LOYALTY ISLANDS,-21.743,169.522,0.05,0.6,1,52,232
2018.0,10.0,25.0,4.0,1.0,6.8,GREECE,IONIAN SEA,37.52,20.557,0.5,0.6,1,27,171
2018.0,12.0,5.0,4.0,1.0,7.5,NEW CALEDONIA,LOYALTY ISLANDS,-21.95,169.427,2.0,0.6,1,52,232
2018.0,12.0,22.0,4.0,7.0,7.2,INDONESIA,KRAKATAU,-6.102,105.423,85.0,0.6,1,36,206
2019.0,3.0,20.0,3.0,9.0,7.2,JAPAN,"NAGASAKI, JAPAN",,,2.9,0.6,0,41,277
2019.0,4.0,14.0,4.0,9.0,7.2,USA,LAKE ERIE,,,1.75,0.6,1,78,211
2019.0,6.0,14.0,4.0,1.0,6.4,CHILE,CENTRAL CHILE,-30.056,-72.082,0.07,0.6,1,10,64
2019.0,6.0,15.0,4.0,1.0,7.2,NEW ZEALAND,"S OF RAOUL ISLAND, KERMADEC ISLANDS",-30.805,-178.095,0.14,0.6,1,53,375
2019.0,6.0,18.0,4.0,1.0,6.4,JAPAN,NIIGATA,38.646,139.472,0.1,0.6,1,41,287
2019.0,8.0,28.0,3.0,6.0,7.2,ITALY,STROMBOLI ISLAND,38.789,15.213,0.3,0.6,0,39,435
2019.0,11.0,14.0,4.0,1.0,7.1,INDONESIA,N. MOLUCCAS ISLANDS,1.6,126.416,0.11,0.6,1,36,273
2020.0,1.0,7.0,4.0,1.0,6.4,USA TERRITORY,PUERTO RICO,17.916,-66.813,0.06,0.6,1,79,357
2020.0,1.0,28.0,4.0,1.0,7.7,CUBA,OFF SE COAST,19.44,-78.755,0.11,0.6,1,15,330
2020.0,3.0,25.0,4.0,1.0,7.5,RUSSIA,N. KURIL ISLANDS,48.986,157.693,0.25,0.6,1,62,271
2020.0,4.0,23.0,4.0,9.0,7.2,USA,GULF OF MEXICO,,,0.5,0.6,1,78,149
2020.0,5.0,2.0,4.0,1.0,6.6,GREECE,CRETE,34.205,25.712,0.95,0.6,1,27,86
2020.0,6.0,13.0,4.0,9.0,7.2,USA,GULF OF MEXICO,,,0.5,0.6,1,78,149
2020.0,6.0,18.0,4.0,1.0,7.4,NEW ZEALAND,"S OF RAOUL ISLAND, KERMADEC ISLANDS",-33.294,-177.838,0.11,0.6,1,53,375
2020.0,6.0,23.0,4.0,1.0,7.4,MEXICO,OFF COAST OF OAXACA,16.029,-95.901,1.57,0.6,1,46,321
2020.0,7.0,22.0,4.0,1.0,7.8,USA,"SHUMAGIN ISLANDS, AK",55.03,-158.522,0.24,0.6,1,78,413
2020.0,10.0,19.0,4.0,1.0,7.6,USA,"SHUMAGIN ISLANDS, AK",54.608,-159.655,0.76,0.6,1,78,413
2020.0,10.0,30.0,4.0,1.0,7.0,TURKEY,AEGEAN SEA,37.918,26.79,5.3,0.6,1,75,2
2020.0,11.0,14.0,4.0,8.0,7.2,SPAIN,"VALLE GRAN REY, LA GOMERA ISLAND",28.08,-17.325,0.5,0.6,1,69,475
2020.0,12.0,27.0,4.0,1.0,6.7,CHILE,CENTRAL CHILE,-39.343,-74.99,0.16,0.6,1,10,64
2021.0,1.0,23.0,4.0,1.0,6.9,ANTARCTICA,SCOTIA SEA,-61.825,-55.494,0.04,0.6,1,2,402
2021.0,2.0,10.0,4.0,1.0,7.7,NEW CALEDONIA,LOYALTY ISLANDS,-23.054,171.601,0.78,0.6,1,52,232
2021.0,2.0,13.0,4.0,1.0,7.1,JAPAN,OFF FUKUSHIMA PREFECTURE,37.745,141.749,0.1,0.6,1,41,325
2021.0,3.0,4.0,4.0,1.0,7.3,NEW ZEALAND,GISBORNE,-37.563,179.444,0.28,0.6,1,53,133
2021.0,3.0,4.0,4.0,1.0,7.4,NEW ZEALAND,"S OF RAOUL ISLAND, KERMADEC ISLANDS",-29.613,-177.843,0.31,0.6,1,53,375
2021.0,3.0,4.0,4.0,1.0,8.1,NEW ZEALAND,"S OF RAOUL ISLAND, KERMADEC ISLANDS",-29.74,-177.267,1.0,0.6,1,53,375
2021.0,3.0,18.0,4.0,1.0,6.0,ALGERIA,N. ALGERIA,36.915,5.199,0.05,0.6,1,1,268
